date,gasolina95_pvp_eur_l,gasoleo_pvp_eur_l
2015-03-31,,1.19
2015-04-20,1.394,1.139
2015-04-21,1.4243,1.162
2015-04-22,1.4243,1.162
2015-04-23,1.4243,1.162
2015-04-24,1.4243,1.162
2015-04-25,1.4243,1.162
2015-04-26,1.4243,1.162
2015-04-27,1.4243,1.162
2015-04-28,1.4383,1.172
2015-04-29,1.4383,1.172
2015-04-30,1.4383,1.172
2015-05-01,1.4383,1.172
2015-05-02,1.4383,1.172
2015-05-03,1.4383,1.172
2015-05-04,1.449,1.1801
2015-05-05,1.449,1.1801
2015-05-06,1.449,1.1801
2015-05-07,1.449,1.1801
2015-05-08,1.449,1.1801
2015-05-09,1.449,1.1801
2015-05-10,1.449,1.1801
2015-05-11,1.4478,1.1817
2015-05-12,1.4478,1.1849
2015-05-13,1.4478,1.1849
2015-05-14,1.4478,1.1849
2015-05-15,1.4478,1.1849
2015-05-16,1.4478,1.1849
2015-05-17,1.4478,1.1849
2015-05-18,1.4484,1.1825
2015-05-19,1.4484,1.1825
2015-05-20,1.4484,1.1825
2015-05-21,1.4489,1.1875
2015-05-22,1.4489,1.1875
2015-05-23,1.4489,1.1875
2015-05-24,1.4489,1.1875
2015-05-25,1.4489,1.1875
2015-05-26,1.452,1.187
2015-05-27,1.452,1.187
2015-05-28,1.452,1.187
2015-05-29,1.452,1.187
2015-05-30,1.452,1.187
2015-05-31,1.452,1.187
2015-06-01,1.5168,1.2484
2015-06-02,1.5175,1.2461
2015-06-03,1.5173,1.2457
2015-06-04,1.5176,1.2459
2015-06-05,1.517,1.2436
2015-06-06,1.5121,1.2393
2015-06-07,1.5123,1.2396
2015-06-08,1.5191,1.2416
2015-06-09,1.5215,1.2386
2015-06-10,1.5214,1.2382
2015-06-11,1.5214,1.238
2015-06-12,1.521,1.2359
2015-06-13,1.5164,1.2319
2015-06-14,1.5166,1.2321
2015-06-15,1.5256,1.2364
2015-06-16,1.5299,1.2379
2015-06-17,1.5303,1.2376
2015-06-18,1.5304,1.2373
2015-06-19,1.5301,1.2364
2015-06-20,1.5252,1.2321
2015-06-21,1.5253,1.2324
2015-06-22,1.5311,1.2356
2015-06-23,1.5316,1.2303
2015-06-24,1.5314,1.2299
2015-06-25,1.5331,1.2391
2015-06-26,1.5325,1.2381
2015-06-27,1.5276,1.2332
2015-06-28,1.5278,1.2336
2015-06-29,1.5284,1.2384
2015-06-30,1.5211,1.2368
2015-07-01,1.5191,1.2348
2015-07-02,1.5188,1.2347
2015-07-03,1.5183,1.2341
2015-07-04,1.5138,1.2294
2015-07-05,1.5141,1.2298
2015-07-06,1.5234,1.2347
2015-07-07,1.5267,1.2327
2015-07-08,1.5262,1.2324
2015-07-09,1.526,1.2323
2015-07-10,1.5256,1.2316
2015-07-11,1.5189,1.2259
2015-07-12,1.5192,1.2261
2015-07-13,1.5379,1.2176
2015-07-14,1.5438,1.2076
2015-07-15,1.5444,1.207
2015-07-16,1.5447,1.2069
2015-07-17,1.5443,1.2062
2015-07-18,1.5399,1.2017
2015-07-19,1.54,1.2019
2015-07-20,1.5341,1.2078
2015-07-21,1.5211,1.2074
2015-07-22,1.5203,1.2071
2015-07-23,1.5202,1.207
2015-07-24,1.5197,1.2063
2015-07-25,1.5151,1.2016
2015-07-26,1.5152,1.2019
2015-07-27,1.5161,1.2038
2015-07-28,1.5092,1.197
2015-07-29,1.5086,1.1961
2015-07-30,1.5086,1.196
2015-07-31,1.5088,1.1981
2015-08-01,1.5028,1.1926
2015-08-02,1.5029,1.1929
2015-08-03,1.5012,1.1901
2015-08-04,1.4942,1.1829
2015-08-05,1.4919,1.18
2015-08-06,1.491,1.1789
2015-08-07,1.4903,1.1781
2015-08-08,1.4843,1.1726
2015-08-09,1.4846,1.1729
2015-08-10,1.4855,1.1708
2015-08-11,1.4786,1.1632
2015-08-12,1.4767,1.1613
2015-08-13,1.4762,1.1609
2015-08-14,1.4735,1.1592
2015-08-15,1.4675,1.1538
2015-08-16,1.4675,1.1541
2015-08-17,1.4607,1.1595
2015-08-18,1.4493,1.159
2015-08-19,1.448,1.1586
2015-08-20,1.4478,1.1586
2015-08-21,1.447,1.1578
2015-08-22,1.441,1.1525
2015-08-23,1.4411,1.1528
2015-08-24,1.4345,1.1546
2015-08-25,1.4176,1.1473
2015-08-26,1.4166,1.1468
2015-08-27,1.4162,1.1467
2015-08-28,1.4155,1.146
2015-08-29,1.4096,1.1406
2015-08-30,1.4095,1.1407
2015-08-31,1.3927,1.129
2015-09-01,1.3737,1.1192
2015-09-02,1.3717,1.1181
2015-09-03,1.37,1.1178
2015-09-04,0.0,0.0
2015-09-05,0.0,0.0
2015-09-06,0.0,0.0
2015-09-07,0.0,0.0
2015-09-08,0.0,0.0
2015-09-09,0.0,0.0
2015-09-10,0.0,0.0
2015-09-11,0.0,0.0
2015-09-12,0.0,0.0
2015-09-13,0.0,0.0
2015-09-14,0.0,0.0
2015-09-15,0.0,0.0
2015-09-16,0.0,0.0
2015-09-17,0.0,0.0
2015-09-18,0.0,0.0
2015-09-19,0.0,0.0
2015-09-20,0.0,0.0
2015-09-21,0.0,0.0
2015-09-22,0.0,0.0
2015-09-23,1.3623,1.1319
2015-09-24,1.3619,1.1317
2015-09-25,1.3602,1.1307
2015-09-26,1.3543,1.1254
2015-09-27,1.3546,1.1259
2015-09-28,1.3633,1.1365
2015-09-29,1.3652,1.1406
2015-09-30,1.3649,1.1405
2015-10-01,1.3648,1.1405
2015-10-02,1.363,1.1396
2015-10-03,1.3571,1.1343
2015-10-04,1.3573,1.1348
2015-10-05,1.3562,1.1388
2015-10-06,1.352,1.1369
2015-10-07,1.3515,1.1365
2015-10-08,1.3515,1.1365
2015-10-09,1.3519,1.1362
2015-10-10,1.3448,1.1285
2015-10-11,1.3453,1.1292
2015-10-12,1.3611,1.1425
2015-10-13,1.3666,1.1487
2015-10-14,1.3666,1.1488
2015-10-15,1.3668,1.149
2015-10-16,1.3663,1.1485
2015-10-17,1.3607,1.1433
2015-10-18,1.3609,1.1435
2015-10-19,1.3576,1.1376
2015-10-20,1.3443,1.1242
2015-10-21,1.3433,1.1232
2015-10-22,1.3431,1.123
2015-10-23,1.3423,1.1222
2015-10-24,1.3361,1.1164
2015-10-25,1.3365,1.1191
2015-10-26,1.337,1.1203
2015-10-27,1.3302,1.1178
2015-10-28,1.3294,1.1171
2015-10-29,1.3292,1.117
2015-10-30,1.3285,1.1142
2015-10-31,1.3226,1.1089
2015-11-01,1.3231,1.1096
2015-11-02,1.3387,1.1221
2015-11-03,1.3473,1.1303
2015-11-04,1.3478,1.1307
2015-11-05,1.3479,1.1307
2015-11-06,1.3472,1.1299
2015-11-07,1.3416,1.1248
2015-11-08,1.3423,1.1254
2015-11-09,1.3578,1.1381
2015-11-10,1.3662,1.1436
2015-11-11,1.3665,1.1439
2015-11-12,1.3667,1.144
2015-11-13,1.3663,1.1433
2015-11-14,1.3607,1.1382
2015-11-15,1.3609,1.1385
2015-11-16,1.3655,1.1405
2015-11-17,1.3633,1.1375
2015-11-18,1.3627,1.1369
2015-11-19,1.3627,1.1368
2015-11-20,1.3621,1.136
2015-11-21,1.3563,1.1308
2015-11-22,1.3566,1.1313
2015-11-23,1.3515,1.1293
2015-11-24,1.3436,1.1247
2015-11-25,1.3428,1.1242
2015-11-26,1.3427,1.1242
2015-11-27,1.3418,1.1213
2015-11-28,1.3359,1.116
2015-11-29,1.3365,1.1165
2015-11-30,1.3505,1.1252
2015-12-01,1.3543,1.1284
2015-12-02,1.3542,1.128
2015-12-03,1.3543,1.128
2015-12-04,1.3536,1.127
2015-12-05,1.3477,1.1216
2015-12-06,1.348,1.122
2015-12-07,1.348,1.119
2015-12-08,1.3403,1.1085
2015-12-09,1.339,1.1024
2015-12-10,1.3388,1.1019
2015-12-11,1.3382,1.1008
2015-12-12,1.3321,1.0952
2015-12-13,1.3323,1.0954
2015-12-14,1.3263,1.0766
2015-12-15,1.3219,1.0672
2015-12-16,1.3209,1.0645
2015-12-17,1.3209,1.0642
2015-12-18,1.3194,1.0601
2015-12-19,1.3135,1.0546
2015-12-20,1.3136,1.0546
2015-12-21,1.316,1.0397
2015-12-22,1.3116,1.0318
2015-12-23,1.3112,1.0311
2015-12-24,1.3109,1.0307
2015-12-25,1.3104,1.03
2015-12-26,1.3044,1.0246
2015-12-27,1.3048,1.025
2015-12-28,1.3091,1.0319
2015-12-29,1.307,1.0318
2015-12-30,1.3064,1.0305
2015-12-31,1.3065,1.0313
2016-01-01,1.3068,1.0314
2016-01-02,1.301,1.0262
2016-01-03,1.3013,1.0266
2016-01-04,1.3105,1.0343
2016-01-05,1.3134,1.0369
2016-01-06,1.3133,1.0367
2016-01-07,1.3134,1.037
2016-01-08,1.3129,1.0364
2016-01-09,1.3068,1.031
2016-01-10,1.3073,1.0315
2016-01-11,1.3137,1.0326
2016-01-12,1.3154,1.0299
2016-01-13,1.3154,1.0295
2016-01-14,1.3157,1.0294
2016-01-15,1.3135,1.0283
2016-01-16,1.3071,1.0224
2016-01-17,1.307,1.0224
2016-01-18,1.2944,1.0117
2016-01-19,1.2663,0.986
2016-01-20,1.265,0.9843
2016-01-21,1.2633,0.9826
2016-01-22,1.2637,0.9827
2016-01-23,1.2587,0.9784
2016-01-24,1.2586,0.9782
2016-01-25,1.2589,0.9755
2016-01-26,1.2581,0.9685
2016-01-27,1.2575,0.9669
2016-01-28,1.251,0.9645
2016-01-29,1.2509,0.9633
2016-01-30,1.248,0.9603
2016-01-31,1.2471,0.9588
2016-02-01,1.257,0.9707
2016-02-02,1.2602,0.9782
2016-02-03,1.2601,0.9783
2016-02-04,1.2603,0.9806
2016-02-05,1.2603,0.9805
2016-02-06,1.2573,0.9769
2016-02-07,1.2572,0.9771
2016-02-08,1.2539,0.9847
2016-02-09,1.2477,0.9884
2016-02-10,1.2471,0.9885
2016-02-11,1.245,0.9858
2016-02-12,1.2564,0.9982
2016-02-13,1.2979,1.037
2016-02-14,1.2985,1.0376
2016-02-15,1.2853,1.0251
2016-02-16,1.2786,1.0261
2016-02-17,1.2772,1.0258
2016-02-18,1.2774,1.026
2016-02-19,1.2772,1.0261
2016-02-20,1.2743,1.0231
2016-02-21,1.2744,1.0233
2016-02-22,1.2848,1.0367
2016-02-23,1.288,1.0447
2016-02-24,1.2881,1.045
2016-02-25,1.2906,1.0502
2016-02-26,1.2904,1.05
2016-02-27,1.2875,1.0464
2016-02-28,1.2875,1.0464
2016-02-29,1.2892,1.0493
2016-03-01,1.2875,1.0499
2016-03-02,1.2876,1.0502
2016-03-03,1.2876,1.0504
2016-03-04,1.2874,1.0501
2016-03-05,1.2845,1.0467
2016-03-06,1.2847,1.0469
2016-03-07,1.2933,1.0596
2016-03-08,1.2979,1.0673
2016-03-09,1.2986,1.0686
2016-03-10,1.2995,1.0693
2016-03-11,1.2993,1.0691
2016-03-12,1.2966,1.0657
2016-03-13,1.2971,1.0659
2016-03-14,1.3209,1.0819
2016-03-15,1.3302,1.0914
2016-03-16,1.3324,1.0946
2016-03-17,1.3334,1.0949
2016-03-18,1.3327,1.0938
2016-03-19,1.3298,1.091
2016-03-20,1.3296,1.0908
2016-03-21,1.3337,1.0941
2016-03-22,1.3347,1.0944
2016-03-23,1.3346,1.0942
2016-03-24,1.3347,1.0936
2016-03-25,1.3345,1.093
2016-03-26,1.3319,1.0904
2016-03-27,1.3323,1.0905
2016-03-28,1.3424,1.0942
2016-03-29,1.3566,1.0976
2016-03-30,1.3573,1.0979
2016-03-31,1.3574,1.0979
2016-04-01,1.3573,1.0976
2016-04-02,1.3547,1.095
2016-04-03,1.3585,1.1011
2016-04-04,1.3679,1.0992
2016-04-05,1.3757,1.0924
2016-04-06,1.3778,1.0898
2016-04-07,1.378,1.0891
2016-04-08,1.3765,1.0873
2016-04-09,1.3735,1.0843
2016-04-10,1.3735,1.0844
2016-04-11,1.3736,1.082
2016-04-12,1.3706,1.0758
2016-04-13,1.3692,1.0734
2016-04-14,1.3694,1.073
2016-04-15,1.3674,1.0724
2016-04-16,1.3643,1.0693
2016-04-17,1.3646,1.0697
2016-04-18,1.3875,1.0956
2016-04-19,1.3963,1.1053
2016-04-20,1.3965,1.1055
2016-04-21,1.3968,1.1059
2016-04-22,1.3949,1.1049
2016-04-23,1.3919,1.102
2016-04-24,1.392,1.1021
2016-04-25,1.3921,1.104
2016-04-26,1.3928,1.108
2016-04-27,1.3898,1.1108
2016-04-28,1.3895,1.1113
2016-04-29,1.3895,1.1113
2016-04-30,1.3865,1.108
2016-05-01,1.3867,1.1082
2016-05-02,1.4002,1.123
2016-05-03,1.4044,1.1301
2016-05-04,1.4046,1.1303
2016-05-05,1.4048,1.1306
2016-05-06,1.4046,1.1309
2016-05-07,1.402,1.1285
2016-05-08,1.4017,1.1284
2016-05-09,1.3981,1.128
2016-05-10,1.3867,1.123
2016-05-11,1.386,1.1229
2016-05-12,1.3842,1.1212
2016-05-13,1.381,1.117
2016-05-14,1.3755,1.1108
2016-05-15,1.3752,1.1107
2016-05-16,1.3799,1.1153
2016-05-17,1.3813,1.1175
2016-05-18,1.383,1.1184
2016-05-19,1.3847,1.1189
2016-05-20,1.3845,1.1186
2016-05-21,1.3816,1.1153
2016-05-22,1.382,1.1157
2016-05-23,1.4025,1.1391
2016-05-24,1.4079,1.1489
2016-05-25,1.4084,1.1496
2016-05-26,1.4086,1.1498
2016-05-27,1.4089,1.1499
2016-05-28,1.4052,1.1459
2016-05-29,1.4054,1.1461
2016-05-30,1.4172,1.157
2016-05-31,1.4218,1.1625
2016-06-01,1.4222,1.1631
2016-06-02,1.4224,1.1634
2016-06-03,1.4218,1.1624
2016-06-04,1.4182,1.159
2016-06-05,1.4183,1.1592
2016-06-06,1.4217,1.1629
2016-06-07,1.4223,1.1643
2016-06-08,1.4222,1.1644
2016-06-09,1.4222,1.1648
2016-06-10,1.4209,1.1629
2016-06-11,1.4182,1.1602
2016-06-12,1.4182,1.1602
2016-06-13,1.4182,1.1634
2016-06-14,1.4107,1.1646
2016-06-15,1.4092,1.1648
2016-06-16,1.4093,1.165
2016-06-17,1.4082,1.1641
2016-06-18,1.4052,1.1612
2016-06-19,1.4049,1.1608
2016-06-20,1.406,1.1609
2016-06-21,1.4025,1.1576
2016-06-22,1.4018,1.1572
2016-06-23,1.4002,1.1567
2016-06-24,1.4,1.1562
2016-06-25,1.3961,1.1523
2016-06-26,1.3964,1.1525
2016-06-27,1.4081,1.1581
2016-06-28,1.4135,1.1606
2016-06-29,1.413,1.1559
2016-06-30,1.4134,1.1561
2016-07-01,1.4133,1.1557
2016-07-02,1.41,1.1522
2016-07-03,1.4098,1.1522
2016-07-04,1.4096,1.1557
2016-07-05,1.4023,1.156
2016-07-06,1.4002,1.1548
2016-07-07,1.4001,1.1548
2016-07-08,1.3991,1.1535
2016-07-09,1.3955,1.1498
2016-07-10,1.3954,1.1498
2016-07-11,1.3907,1.151
2016-07-12,1.3783,1.1455
2016-07-13,1.3769,1.1447
2016-07-14,1.3767,1.1447
2016-07-15,1.3739,1.1416
2016-07-16,1.3724,1.1403
2016-07-17,1.3725,1.1404
2016-07-18,1.3743,1.1392
2016-07-19,1.3717,1.1343
2016-07-20,1.3693,1.1331
2016-07-21,1.3686,1.1324
2016-07-22,1.366,1.1291
2016-07-23,1.3628,1.1256
2016-07-24,1.3644,1.1278
2016-07-25,1.3679,1.1317
2016-07-26,1.368,1.1318
2016-07-27,1.3676,1.1315
2016-07-28,1.3676,1.1319
2016-07-29,1.3655,1.1296
2016-07-30,1.3624,1.1263
2016-07-31,1.3633,1.1273
2016-08-01,1.3626,1.1249
2016-08-02,1.3587,1.1169
2016-08-03,1.3577,1.1156
2016-08-04,1.3576,1.1154
2016-08-05,1.3573,1.1149
2016-08-06,1.3524,1.1093
2016-08-07,1.3529,1.1099
2016-08-08,1.3527,1.107
2016-08-09,1.3502,1.1
2016-08-10,1.3498,1.0991
2016-08-11,1.3499,1.0989
2016-08-12,1.3493,1.098
2016-08-13,1.3448,1.0933
2016-08-14,1.346,1.0948
2016-08-15,1.3549,1.1116
2016-08-16,1.3569,1.1163
2016-08-17,1.3573,1.1175
2016-08-18,1.3575,1.1178
2016-08-19,1.3579,1.1185
2016-08-20,1.3532,1.1133
2016-08-21,1.3533,1.1135
2016-08-22,1.3714,1.1373
2016-08-23,1.3752,1.1425
2016-08-24,1.3752,1.1438
2016-08-25,1.3758,1.1449
2016-08-26,1.376,1.1448
2016-08-27,1.371,1.1391
2016-08-28,1.371,1.1389
2016-08-29,1.3816,1.1468
2016-08-30,1.3849,1.1512
2016-08-31,1.3851,1.1512
2016-09-01,1.3853,1.1513
2016-09-02,1.3853,1.1512
2016-09-03,1.3807,1.1461
2016-09-04,1.3806,1.146
2016-09-05,1.3791,1.1465
2016-09-06,1.3709,1.1411
2016-09-07,1.3698,1.14
2016-09-08,1.3659,1.1377
2016-09-09,1.3652,1.137
2016-09-10,1.3595,1.1308
2016-09-11,1.3628,1.132
2016-09-12,1.3695,1.1356
2016-09-13,1.3738,1.1377
2016-09-14,1.374,1.1372
2016-09-15,1.3746,1.1374
2016-09-16,1.3746,1.1371
2016-09-17,1.371,1.1334
2016-09-18,1.3708,1.1333
2016-09-19,1.3746,1.1359
2016-09-20,1.3743,1.1336
2016-09-21,1.3742,1.1331
2016-09-22,1.374,1.133
2016-09-23,1.374,1.1327
2016-09-24,1.3707,1.128
2016-09-25,1.3708,1.1282
2016-09-26,1.3732,1.1351
2016-09-27,1.3731,1.1392
2016-09-28,1.3728,1.1391
2016-09-29,1.3729,1.1392
2016-09-30,1.3718,1.1379
2016-10-01,1.3682,1.1343
2016-10-02,1.3684,1.1345
2016-10-03,1.3742,1.1405
2016-10-04,1.3775,1.144
2016-10-05,1.3774,1.1441
2016-10-06,1.3777,1.1444
2016-10-07,1.3777,1.1443
2016-10-08,1.3746,1.1398
2016-10-09,1.3749,1.1401
2016-10-10,1.3969,1.1663
2016-10-11,1.4032,1.175
2016-10-12,1.4037,1.1754
2016-10-13,1.4039,1.1766
2016-10-14,1.4038,1.1765
2016-10-15,1.3996,1.1714
2016-10-16,1.3995,1.1715
2016-10-17,1.4038,1.1815
2016-10-18,1.4075,1.1879
2016-10-19,1.4075,1.1879
2016-10-20,1.4081,1.1882
2016-10-21,1.4078,1.1874
2016-10-22,1.4047,1.1825
2016-10-23,1.4049,1.1829
2016-10-24,1.4083,1.1873
2016-10-25,1.4085,1.1888
2016-10-26,1.4084,1.1887
2016-10-27,1.4079,1.188
2016-10-28,1.407,1.1861
2016-10-29,1.4039,1.1827
2016-10-30,1.4041,1.1831
2016-10-31,1.4077,1.1886
2016-11-01,1.4077,1.1909
2016-11-02,1.4085,1.1928
2016-11-03,1.4087,1.1932
2016-11-04,1.4081,1.1925
2016-11-05,1.4048,1.1887
2016-11-06,1.4034,1.1876
2016-11-07,1.397,1.1761
2016-11-08,1.3891,1.1655
2016-11-09,1.3883,1.164
2016-11-10,1.3868,1.1626
2016-11-11,1.3858,1.1612
2016-11-12,1.3825,1.1577
2016-11-13,1.3826,1.1581
2016-11-14,1.3789,1.1591
2016-11-15,1.3721,1.155
2016-11-16,1.3715,1.1543
2016-11-17,1.3712,1.1506
2016-11-18,1.3691,1.1447
2016-11-19,1.366,1.1366
2016-11-20,1.3662,1.1369
2016-11-21,1.3708,1.1424
2016-11-22,1.3728,1.1469
2016-11-23,1.3726,1.1466
2016-11-24,1.3728,1.1468
2016-11-25,1.3711,1.1446
2016-11-26,1.3679,1.1412
2016-11-27,1.3684,1.1417
2016-11-28,1.394,1.1659
2016-11-29,1.3987,1.171
2016-11-30,1.3987,1.1707
2016-12-01,1.3982,1.1702
2016-12-02,1.3978,1.1709
2016-12-03,1.3945,1.1675
2016-12-04,1.3946,1.1676
2016-12-05,1.4055,1.1759
2016-12-06,1.4116,1.182
2016-12-07,1.4126,1.1829
2016-12-08,1.4114,1.1812
2016-12-09,1.4107,1.1803
2016-12-10,1.4077,1.1771
2016-12-11,1.4082,1.1776
2016-12-12,1.4201,1.1885
2016-12-13,1.4251,1.1952
2016-12-14,1.4252,1.1953
2016-12-15,1.4253,1.1955
2016-12-16,1.4248,1.1921
2016-12-17,1.4218,1.1888
2016-12-18,1.4221,1.1893
2016-12-19,1.433,1.2021
2016-12-20,1.4385,1.2092
2016-12-21,1.4392,1.2093
2016-12-22,1.4393,1.2095
2016-12-23,1.439,1.209
2016-12-24,1.4382,1.208
2016-12-25,1.4388,1.2086
2016-12-26,1.4444,1.2131
2016-12-27,1.4495,1.2165
2016-12-28,1.4501,1.2177
2016-12-29,1.4504,1.2181
2016-12-30,1.45,1.2175
2016-12-31,1.4492,1.2165
2017-01-01,1.4593,1.2379
2017-01-02,1.463,1.2547
2017-01-03,1.4656,1.2754
2017-01-04,1.4668,1.2778
2017-01-05,1.467,1.2782
2017-01-06,1.4668,1.2782
2017-01-07,1.4637,1.275
2017-01-08,1.4638,1.275
2017-01-09,1.4677,1.2776
2017-01-10,1.4707,1.2753
2017-01-11,1.4721,1.2763
2017-01-12,1.4728,1.2765
2017-01-13,1.4728,1.2762
2017-01-14,1.4694,1.2727
2017-01-15,1.4694,1.2727
2017-01-16,1.4833,1.2888
2017-01-17,1.4884,1.2851
2017-01-18,1.4976,1.2898
2017-01-19,1.4976,1.2898
2017-01-20,1.4973,1.2884
2017-01-21,1.4942,1.2846
2017-01-22,1.4944,1.2848
2017-01-23,1.4981,1.287
2017-01-24,1.4984,1.2865
2017-01-25,1.5099,1.3888
2017-01-26,1.4948,1.2821
2017-01-27,1.5027,1.2841
2017-01-28,1.4995,1.28
2017-01-29,1.4996,1.2801
2017-01-30,1.4904,1.263
2017-01-31,1.4905,1.263
2017-02-01,1.4908,1.2637
2017-02-02,1.4909,1.2638
2017-02-03,1.4898,1.2622
2017-02-04,1.4872,1.2589
2017-02-05,1.4872,1.2591
2017-02-06,1.4933,1.2656
2017-02-07,1.4961,1.2722
2017-02-08,1.4951,1.2721
2017-02-09,1.4953,1.2724
2017-02-10,1.4941,1.2707
2017-02-11,1.4907,1.2669
2017-02-12,1.4908,1.2671
2017-02-13,1.4945,1.2735
2017-02-14,1.4961,1.2746
2017-02-15,1.4959,1.2743
2017-02-16,1.4976,1.2733
2017-02-17,1.4975,1.2717
2017-02-18,1.4941,1.2678
2017-02-19,1.494,1.2679
2017-02-20,1.4976,1.2736
2017-02-21,1.5006,1.2754
2017-02-22,1.5004,1.275
2017-02-23,1.5002,1.2736
2017-02-24,1.4986,1.2714
2017-02-25,1.4953,1.2675
2017-02-26,1.4955,1.2679
2017-02-27,1.4983,1.2743
2017-02-28,1.4979,1.2758
2017-03-01,1.4973,1.2758
2017-03-02,1.499,1.2781
2017-03-03,1.4987,1.2777
2017-03-04,1.4951,1.2733
2017-03-05,1.4951,1.2735
2017-03-06,1.4923,1.277
2017-03-07,1.487,1.2749
2017-03-08,1.4864,1.2746
2017-03-09,1.4864,1.2747
2017-03-10,1.486,1.2729
2017-03-11,1.4826,1.2691
2017-03-12,1.4826,1.2691
2017-03-13,1.4823,1.2687
2017-03-14,1.4722,1.2592
2017-03-15,1.4706,1.258
2017-03-16,1.4696,1.2579
2017-03-17,1.4693,1.2573
2017-03-18,1.4658,1.2534
2017-03-19,1.4655,1.2533
2017-03-20,1.4598,1.2463
2017-03-21,1.4533,1.2374
2017-03-22,1.4477,1.2344
2017-03-23,1.4478,1.2344
2017-03-24,1.4473,1.2337
2017-03-25,1.4439,1.2298
2017-03-26,1.444,1.23
2017-03-27,1.4482,1.2326
2017-03-28,1.4514,1.2285
2017-03-29,1.4513,1.228
2017-03-30,1.4514,1.2279
2017-03-31,1.4512,1.2281
2017-04-01,1.4479,1.2242
2017-04-02,1.4483,1.2246
2017-04-03,1.4614,1.2335
2017-04-04,1.4669,1.235
2017-04-05,1.4673,1.2347
2017-04-06,1.466,1.2348
2017-04-07,1.4659,1.2344
2017-04-08,1.4626,1.2306
2017-04-09,1.463,1.2307
2017-04-10,1.4789,1.2434
2017-04-11,1.484,1.2487
2017-04-12,1.4845,1.2488
2017-04-13,1.4848,1.249
2017-04-14,1.4852,1.2484
2017-04-15,1.481,1.2439
2017-04-16,1.4811,1.2443
2017-04-17,1.4912,1.2593
2017-04-18,1.4959,1.265
2017-04-19,1.496,1.2651
2017-04-20,1.4965,1.2654
2017-04-21,1.4964,1.2652
2017-04-22,1.492,1.2607
2017-04-23,1.4919,1.2608
2017-04-24,1.4892,1.2572
2017-04-25,1.4854,1.2555
2017-04-26,1.4836,1.254
2017-04-27,1.482,1.2531
2017-04-28,1.482,1.2528
2017-04-29,1.4776,1.2483
2017-04-30,1.4776,1.2484
2017-05-01,1.4714,1.242
2017-05-02,1.4637,1.2354
2017-05-03,1.4595,1.231
2017-05-04,1.4584,1.2299
2017-05-05,1.4581,1.2293
2017-05-06,1.4538,1.2247
2017-05-07,1.4537,1.2247
2017-05-08,1.4459,1.2161
2017-05-09,1.4377,1.208
2017-05-10,1.4347,1.2067
2017-05-11,1.4346,1.2066
2017-05-12,1.4339,1.2057
2017-05-13,1.4294,1.2011
2017-05-14,1.4296,1.2012
2017-05-15,1.4357,1.2067
2017-05-16,1.4425,1.2084
2017-05-17,1.4425,1.2081
2017-05-18,1.4426,1.2083
2017-05-19,1.4424,1.2078
2017-05-20,1.4382,1.2034
2017-05-21,1.4384,1.2036
2017-05-22,1.4492,1.2149
2017-05-23,1.4529,1.22
2017-05-24,1.453,1.22
2017-05-25,1.4532,1.2202
2017-05-26,1.4534,1.2201
2017-05-27,1.4494,1.2158
2017-05-28,1.4494,1.216
2017-05-29,1.4542,1.2248
2017-05-30,1.4545,1.2261
2017-05-31,1.4544,1.2261
2017-06-01,1.4542,1.226
2017-06-02,1.4538,1.2247
2017-06-03,1.4498,1.2201
2017-06-04,1.4499,1.2201
2017-06-05,1.4528,1.2174
2017-06-06,1.4468,1.2046
2017-06-07,1.4461,1.2026
2017-06-08,1.446,1.2018
2017-06-09,1.4456,1.2012
2017-06-10,1.4415,1.1968
2017-06-11,1.4415,1.1968
2017-06-12,1.4372,1.1895
2017-06-13,1.4363,1.1889
2017-06-14,1.4357,1.1878
2017-06-15,1.4356,1.1872
2017-06-16,1.4341,1.1858
2017-06-17,1.4299,1.1813
2017-06-18,1.4297,1.1813
2017-06-19,1.4275,1.1859
2017-06-20,1.4223,1.1848
2017-06-21,1.4218,1.1845
2017-06-22,1.4218,1.1844
2017-06-23,1.4214,1.1838
2017-06-24,1.4173,1.1795
2017-06-25,1.4173,1.1796
2017-06-26,1.4196,1.1824
2017-06-27,1.4151,1.1798
2017-06-28,1.4145,1.1792
2017-06-29,1.4144,1.1792
2017-06-30,1.4135,1.178
2017-07-01,1.4093,1.1735
2017-07-02,1.4094,1.1737
2017-07-03,1.4136,1.1804
2017-07-04,1.414,1.1837
2017-07-05,1.4134,1.1835
2017-07-06,1.4135,1.1837
2017-07-07,1.4132,1.1832
2017-07-08,1.4086,1.1786
2017-07-09,1.409,1.1791
2017-07-10,1.4201,1.1958
2017-07-11,1.4218,1.198
2017-07-12,1.4217,1.198
2017-07-13,1.4218,1.1981
2017-07-14,1.4214,1.1976
2017-07-15,1.4172,1.1932
2017-07-16,1.4174,1.1934
2017-07-17,1.4209,1.1967
2017-07-18,1.4201,1.1934
2017-07-19,1.4198,1.1931
2017-07-20,1.4199,1.1932
2017-07-21,1.4195,1.1925
2017-07-22,1.4155,1.188
2017-07-23,1.4158,1.1885
2017-07-24,1.4248,1.1975
2017-07-25,1.4243,1.1986
2017-07-26,1.4239,1.1985
2017-07-27,1.424,1.1986
2017-07-28,1.4237,1.1983
2017-07-29,1.4196,1.1944
2017-07-30,1.4197,1.1947
2017-07-31,1.424,1.201
2017-08-01,1.4256,1.206
